Velocity_x	Thrust	Torque
1.25126453550352	270.964804529194	15.6646483649000
1.12447514586787	291.593687636801	16.6217507180538
1.14147264210202	277.379596410391	15.4703646115020
1.12728684185347	287.491616567530	15.5972628079996
1.15389542434619	284.219081048657	15.1997665692454
1.15551730981044	287.196495082332	15.6446910405633
1.15446791618522	291.330907194077	16.1549021546266
1.11596396035466	297.516094208177	16.8884971904515
1.12726157212378	302.735785378319	17.3158413172398
1.15708259413119	311.390067322044	17.7690224590653
1.14930894252093	312.216386772688	18.3338590026037
1.13595793062154	307.950947495541	18.5729879090258
1.15419756092956	306.485329927897	17.8982475642759
1.16597295949985	303.263146628762	16.8280108436687
1.14646821560041	290.610896954635	15.8508534006833
1.16360226359545	289.604827007838	15.0739124607097
1.15063454351687	297.459915501600	14.8746688016253
1.12254663920798	301.838216641633	15.6724634097032
1.15998157703215	304.916645217799	16.8905479407824
1.15393282559890	302.656903354477	17.7687269416490
1.15897104826181	297.707945237719	17.6865972869343
1.17087922766925	296.016624287834	17.2090220670042
1.19777135450034	292.355322724153	16.2483473781475
1.18293795902508	289.171018641577	15.7019453177221
1.16586699092374	288.996415090711	15.8748461470800
1.17890671764049	287.094405947498	16.2061286410701
1.18369036937625	281.198716327777	16.3612540999985
1.20772790425842	279.052207522242	15.8606248162737
1.22942038629416	276.040643887978	15.5338052386297
1.19669095880363	277.830855475805	15.1342287007771
1.17726750880920	279.613670155472	14.9978577588541
1.16674424616033	280.550687498437	15.4197162777134
1.18549517632959	280.484490173261	15.8150170044807
1.17162735965840	281.263854588243	15.8362407262738
1.12554260207017	279.995041244266	15.7349805334500
1.17012043300597	284.627927828652	15.5554985036150
1.17706378083557	292.051826066745	15.3064128350425
1.16049695289153	298.498652222734	15.3404573043674
1.15736946565216	303.025426274238	16.2971317118216
1.15182415408686	305.944424756508	17.4981913251708
1.13783959388246	312.938017853519	18.2960464236412
1.17180391568812	315.577317148271	18.4518804698420
1.14487118237133	313.334176182018	18.0566561493430
1.14757115428426	312.630624257858	17.1920406732251
1.16696031986329	309.991933126573	16.1132941698888
1.18239824396181	309.520629972924	15.8330561049184
1.16440252632720	310.239659276682	16.2545131460190
1.20349848231211	312.753705845247	16.9537616188984
1.18245867220751	312.224342445257	17.5287164906796
1.16703155774405	312.144089570417	17.8185354717159
1.16577175884083	309.038822228937	17.6700148215676
1.18392410259902	306.597549417484	16.9692466443923
1.22623888751602	306.063577454749	16.7931889559891
1.18785997448883	307.641960825449	17.0005331620330
1.14035060007188	307.565508440345	17.1543681487758
1.13537747643099	306.960367867817	17.6339272940428
1.15048570163292	300.604428881671	18.0569328667704
1.11926219777919	290.000719962968	18.0245623890211
1.10311580036721	295.587308740241	17.3541124400589
1.13291975637860	297.761256960104	16.7978939551075
1.15234703722831	300.081060294070	16.5182561882156
1.12934995037641	299.720153435135	16.3341519747198
1.15259574813023	302.285978778508	16.6380925268815
1.16400501524225	305.888173014346	17.3304328502176
1.12875141121687	312.042129091061	18.0958862399309
1.16550755887389	314.255525582901	18.2281377085030
1.17157337669759	319.695742111630	18.3944920911987
1.16985935745058	324.373887186612	18.5885494071358
1.14142562197000	324.937952687438	18.9115558074903
1.18483165674188	329.564596705045	19.3401812579623
1.18528606544582	333.721331969296	19.7909830860133
1.19194690977592	332.418746198286	19.7810110431347
1.16456620775404	329.169317909151	19.0854161881864
1.17891118885318	328.473979575627	18.2675714517151
1.21466170312422	327.950217113819	17.9216085463904
1.20283304384939	328.317434031341	17.9097593793911
1.21474451276898	330.492963399484	18.4275550121339
1.18690452747989	332.173671314174	19.0389763218554
1.19760063097283	328.899381756693	19.5666363437256
1.16986094828333	323.278089089505	19.3099214980331
1.19819002495755	328.175669961567	18.8034079724345
1.17491378025355	327.909872036745	18.5254148501207
1.17411037883185	324.966197410528	18.3633409891943
1.19570946220233	323.978234802539	18.4665217599565
1.18641661550406	322.125816387564	18.8332993283970
1.17347250037625	323.026990203086	19.3976951910171
1.19605491742827	323.558120811957	19.5673780909235
1.23843243039430	321.227306905159	19.4913490937475
1.22586608622428	319.866428768281	19.2431632655895
1.19908089979181	320.094307897493	19.0590743840112
1.21131226974132	313.506192696043	18.4675729795485
1.26719577448571	312.536513828413	18.1534557252428
1.18361523215898	315.763909079872	18.0650957783913
1.14104865435699	313.372040359038	17.8006136891239
1.12387665127528	316.080399293233	17.9156092836898
